mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.02771153450012207,0.0030718370184209605,0.00431208610534668,0.0008993193984297431,0.8,0.01,3,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.6468085106382979,0.6297872340425532,0.6553191489361702,0.7276595744680852,0.6085106382978723,0.6536170212765957,0.0403336020802478,324
0.04971346855163574,0.006845545551803396,0.004895734786987305,0.00040750179360901585,0.8,0.01,3,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.8}",0.6851063829787234,0.6510638297872341,0.6808510638297872,0.7021276595744681,0.6553191489361702,0.6748936170212766,0.019144207453960838,315
0.054510641098022464,0.008896794733877222,0.0050220489501953125,0.0007760665748709926,0.8,0.01,3,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.676595744680851,0.6382978723404256,0.6595744680851063,0.7191489361702128,0.6553191489361702,0.6697872340425531,0.027525041070291467,320
0.08383255004882813,0.011681673792059836,0.005973005294799804,0.0006495139222926089,0.8,0.01,3,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",0.6978723404255319,0.6510638297872341,0.6808510638297872,0.7063829787234043,0.6851063829787234,0.6842553191489362,0.018915838953951367,295
0.07204337120056152,0.010027144721922428,0.006189203262329102,0.0006262360437261195,0.8,0.01,3,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 1.0}",0.6936170212765957,0.6553191489361702,0.6638297872340425,0.7191489361702128,0.676595744680851,0.6817021276595744,0.022741088027042396,301
0.05433359146118164,0.007548360019663952,0.0054642677307128905,0.0006671028429891028,0.8,0.01,5,1,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.6893617021276596,0.676595744680851,0.6851063829787234,0.7361702127659574,0.6936170212765957,0.6961702127659574,0.020777115941674373,270
0.059443330764770506,0.011181704203852606,0.005690097808837891,0.0007400002504980657,0.8,0.01,5,1,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.6851063829787234,0.6553191489361702,0.6978723404255319,0.7446808510638298,0.7063829787234043,0.6978723404255319,0.029110861917424808,263
0.11883130073547363,0.02535911255556231,0.008694171905517578,0.0012995971097930971,0.8,0.01,5,1,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",0.6893617021276596,0.676595744680851,0.6978723404255319,0.7574468085106383,0.7021276595744681,0.7046808510638298,0.027786940795428948,245
0.13547639846801757,0.054315747362664216,0.00740666389465332,0.000717042192455543,0.8,0.01,5,1,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",0.7063829787234043,0.676595744680851,0.6936170212765957,0.7319148936170212,0.7319148936170212,0.7080851063829787,0.021631089407895873,226
0.18116340637207032,0.0287745117050093,0.00847330093383789,0.0012211526065549377,0.8,0.01,5,1,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",0.7106382978723405,0.723404255319149,0.6893617021276596,0.7702127659574468,0.7063829787234043,0.72,0.027366698197129405,186
0.16482758522033691,0.026480007659951753,0.007873821258544921,0.0010282089674400283,0.8,0.01,5,1,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 1.0}",0.7191489361702128,0.6851063829787234,0.6978723404255319,0.7617021276595745,0.7319148936170212,0.7191489361702128,0.0267780982511528,189
0.04511566162109375,0.001085785614977894,0.005963945388793945,0.0003267220077761886,0.8,0.01,5,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",0.676595744680851,0.6680851063829787,0.676595744680851,0.7191489361702128,0.6936170212765957,0.6868085106382978,0.018173750216223535,291
0.05625066757202148,0.00629821054844239,0.0071441650390625,0.000848750443712182,0.8,0.01,5,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.6808510638297872,0.6510638297872341,0.6510638297872341,0.723404255319149,0.7021276595744681,0.6817021276595744,0.028405649818346607,301
0.10415420532226563,0.02482141042018043,0.010127925872802734,0.006035435417476406,0.8,0.01,5,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",0.7148936170212766,0.6936170212765957,0.6723404255319149,0.7361702127659574,0.7063829787234043,0.7046808510638297,0.02129361021820732,248
0.10306773185729981,0.002731581929912349,0.0069714546203613285,0.00026063626821968324,0.8,0.01,5,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",0.6936170212765957,0.6680851063829787,0.6680851063829787,0.7489361702127659,0.7276595744680852,0.7012765957446809,0.03234042553191491,257
0.11676373481750488,0.007387141212120514,0.006555318832397461,0.00035394337795385404,0.8,0.01,5,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",0.7148936170212766,0.7148936170212766,0.676595744680851,0.7531914893617021,0.7106382978723405,0.7140425531914893,0.02428143424287167,211
0.11911978721618652,0.013888527199990662,0.007327461242675781,0.001331628271280349,0.8,0.01,5,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 1.0}",0.7063829787234043,0.6723404255319149,0.6808510638297872,0.7361702127659574,0.7319148936170212,0.7055319148936169,0.025870100686928778,244
0.045369529724121095,0.004564637984705308,0.006035804748535156,0.0015471591392194571,0.8,0.01,5,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",0.676595744680851,0.6638297872340425,0.6851063829787234,0.723404255319149,0.6723404255319149,0.6842553191489361,0.020742225713964182,297
0.04033613204956055,0.0017907192184242367,0.004975318908691406,0.0005655046251963727,0.8,0.01,5,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.6638297872340425,0.6638297872340425,0.6723404255319149,0.7276595744680852,0.6638297872340425,0.6782978723404256,0.024899981001409045,310
0.07696418762207032,0.010259741530136588,0.005599355697631836,0.0005671909467356112,0.8,0.01,5,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.8}",0.6936170212765957,0.6723404255319149,0.676595744680851,0.7276595744680852,0.6851063829787234,0.691063829787234,0.019703552174962113,283
0.09037079811096191,0.01629130373683768,0.007302379608154297,0.0018751888558191535,0.8,0.01,5,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.6808510638297872,0.676595744680851,0.6595744680851063,0.7319148936170212,0.7106382978723405,0.6919148936170213,0.02589808349736671,282
0.1391277313232422,0.018340775120996113,0.007918405532836913,0.0010732155116934205,0.8,0.01,5,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",0.7021276595744681,0.6851063829787234,0.6808510638297872,0.7191489361702128,0.7106382978723405,0.6995744680851065,0.014642255773689598,260
0.14592199325561522,0.019323526792194984,0.009696531295776366,0.003687274284577782,0.8,0.01,5,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 1.0}",0.6893617021276596,0.6893617021276596,0.6510638297872341,0.7319148936170212,0.6936170212765957,0.691063829787234,0.025616879903476414,283
0.08272781372070312,0.014153643298487112,0.005769491195678711,0.0009878538862436912,0.8,0.01,7,1,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.6978723404255319,0.6936170212765957,0.7148936170212766,0.7659574468085106,0.7404255319148936,0.7225531914893617,0.02723404255319148,175
0.07929039001464844,0.005724473454201087,0.00610647201538086,0.0008347624194317485,0.8,0.01,7,1,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.6978723404255319,0.6723404255319149,0.723404255319149,0.7489361702127659,0.7446808510638298,0.7174468085106384,0.02893617021276595,193
0.19513993263244628,0.044865107839980545,0.011119985580444336,0.006469154335415848,0.8,0.01,7,1,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",0.7063829787234043,0.7021276595744681,0.6808510638297872,0.7659574468085106,0.7191489361702128,0.7148936170212767,0.02835460638120457,209
0.2019035816192627,0.025758401039329224,0.010424327850341798,0.002096769476268581,0.8,0.01,7,1,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",0.7106382978723405,0.6723404255319149,0.7106382978723405,0.7489361702127659,0.7446808510638298,0.7174468085106384,0.02778694079542894,193
0.3071743488311768,0.0309250928475575,0.01177043914794922,0.001598820744583816,0.8,0.01,7,1,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",0.7106382978723405,0.6978723404255319,0.6936170212765957,0.7702127659574468,0.7319148936170212,0.7208510638297871,0.028046394984313324,182
0.2669364452362061,0.0390704350453954,0.009222173690795898,0.000792730963783823,0.8,0.01,7,1,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 1.0}",0.7148936170212766,0.6723404255319149,0.7021276595744681,0.7574468085106383,0.7574468085106383,0.7208510638297871,0.03291758230776803,182
0.08694534301757813,0.019973229447980363,0.007697486877441406,0.0017839930693689936,0.8,0.01,7,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",0.7063829787234043,0.6638297872340425,0.7021276595744681,0.7276595744680852,0.723404255319149,0.7046808510638298,0.02261332809461522,245
0.1037837028503418,0.009852772728761769,0.0085479736328125,0.001297535945638677,0.8,0.01,7,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.6851063829787234,0.6638297872340425,0.6893617021276596,0.7191489361702128,0.723404255319149,0.6961702127659574,0.022290724857376706,270
0.16535134315490724,0.05127171999080989,0.007273387908935547,0.0003722471475346724,0.8,0.01,7,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",0.7063829787234043,0.6893617021276596,0.6723404255319149,0.7319148936170212,0.7319148936170212,0.7063829787234042,0.02346221064185568,240
0.1334545612335205,0.015722621978014977,0.008103561401367188,0.001025012957363935,0.8,0.01,7,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",0.7021276595744681,0.6638297872340425,0.6723404255319149,0.7276595744680852,0.7489361702127659,0.7029787234042553,0.03222824890001957,252
0.2209860324859619,0.01722295671240192,0.009657144546508789,0.0006251857969941073,0.8,0.01,7,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",0.6978723404255319,0.6978723404255319,0.6808510638297872,0.7319148936170212,0.7319148936170212,0.7080851063829787,0.020425531914893595,226
0.1864548683166504,0.020270931834355663,0.008111286163330077,0.0004735187073232127,0.8,0.01,7,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 1.0}",0.723404255319149,0.6680851063829787,0.6638297872340425,0.7319148936170212,0.7404255319148936,0.7055319148936171,0.032785294100865066,241
0.07746949195861816,0.0038084957455451255,0.006911277770996094,0.00018892616767856966,0.8,0.01,7,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",0.7106382978723405,0.6638297872340425,0.6723404255319149,0.7148936170212766,0.7021276595744681,0.6927659574468086,0.020742225713964182,278
0.07153949737548829,0.008089830746726605,0.00783534049987793,0.0021662145846953894,0.8,0.01,7,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.6936170212765957,0.6468085106382979,0.6638297872340425,0.6936170212765957,0.6893617021276596,0.6774468085106383,0.01891583895395137,311
0.1016120433807373,0.0008436309867464929,0.00704340934753418,0.0004880849436195619,0.8,0.01,7,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.8}",0.7063829787234043,0.6680851063829787,0.6808510638297872,0.7148936170212766,0.7063829787234043,0.6953191489361703,0.017770734483252025,272
0.11113467216491699,0.011430066675409852,0.0068419456481933595,0.000582177815300185,0.8,0.01,7,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.6851063829787234,0.6808510638297872,0.6595744680851063,0.7191489361702128,0.7063829787234043,0.6902127659574468,0.020742225713964182,286
0.214125394821167,0.03251421925046439,0.01031336784362793,0.0031744005595134186,0.8,0.01,7,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",0.7106382978723405,0.6808510638297872,0.6723404255319149,0.7191489361702128,0.7361702127659574,0.7038297872340425,0.02386016301085309,249
0.18869056701660156,0.026943750570669937,0.009960556030273437,0.003263562761816424,0.8,0.01,7,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 1.0}",0.6978723404255319,0.676595744680851,0.6638297872340425,0.7319148936170212,0.7063829787234043,0.6953191489361702,0.023707894939887862,275
0.04043421745300293,0.00541848787224071,0.007464218139648438,0.0031527146620469733,0.8,0.05,3,1,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.7191489361702128,0.6936170212765957,0.6936170212765957,0.7319148936170212,0.7063829787234043,0.7089361702127659,0.0148875367527965,225
0.038034915924072266,0.005350357749593102,0.006081485748291015,0.0009365024197434378,0.8,0.05,3,1,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.7191489361702128,0.6851063829787234,0.6893617021276596,0.7617021276595745,0.676595744680851,0.7063829787234043,0.03115405143442235,235
0.06141328811645508,0.006766790404864051,0.006604671478271484,0.0014785664845811306,0.8,0.05,3,1,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",0.7361702127659574,0.7276595744680852,0.7106382978723405,0.7659574468085106,0.7319148936170212,0.734468085106383,0.01797337198463222,151
0.0572446346282959,0.007511615213769369,0.005549144744873047,0.0006699781210631232,0.8,0.05,3,1,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",0.7361702127659574,0.7063829787234043,0.6723404255319149,0.7489361702127659,0.723404255319149,0.7174468085106382,0.02658808400308648,196
0.07238044738769531,0.0014784374853722196,0.006425094604492187,0.0018962183652782494,0.8,0.05,3,1,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",0.7617021276595745,0.7319148936170212,0.7148936170212766,0.7829787234042553,0.774468085106383,0.7531914893617021,0.025814044064856344,115
0.07786178588867188,0.010386747420672651,0.005669069290161133,0.0004725921600246269,0.8,0.05,3,1,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 1.0}",0.7617021276595745,0.7446808510638298,0.6851063829787234,0.7659574468085106,0.7574468085106383,0.7429787234042553,0.029799389617041018,133
0.02863445281982422,0.000877373006001948,0.005169105529785156,0.0011968915240198178,0.8,0.05,3,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",0.7191489361702128,0.6851063829787234,0.6638297872340425,0.7404255319148936,0.7276595744680852,0.7072340425531916,0.02840564981834663,230
0.03084402084350586,0.003981725705864283,0.004885053634643555,0.0004979252380009505,0.8,0.05,3,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.7106382978723405,0.6808510638297872,0.6851063829787234,0.7531914893617021,0.7063829787234043,0.7072340425531916,0.02572973014098889,230
0.06874322891235352,0.0027438744927013336,0.007847833633422851,0.0026194221367706948,0.8,0.05,3,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",0.7191489361702128,0.6978723404255319,0.6893617021276596,0.7574468085106383,0.723404255319149,0.7174468085106382,0.02370789493988786,196
0.07161536216735839,0.004795688964473794,0.007580709457397461,0.0012333575045874894,0.8,0.05,3,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",0.7276595744680852,0.7021276595744681,0.6808510638297872,0.7531914893617021,0.7404255319148936,0.7208510638297871,0.026176266381667566,182
0.09103155136108398,0.013766224999407328,0.007022953033447266,0.000763959732914238,0.8,0.05,3,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",0.7361702127659574,0.7361702127659574,0.7148936170212766,0.7829787234042553,0.774468085106383,0.7489361702127659,0.025673367028082313,124
0.08358840942382813,0.010701004293032548,0.0075247764587402345,0.0019356281157716338,0.8,0.05,3,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 1.0}",0.7446808510638298,0.7276595744680852,0.6851063829787234,0.7787234042553192,0.7617021276595745,0.7395744680851064,0.032115680449554394,141
0.032659292221069336,0.00697736527056401,0.006496858596801758,0.002327167658530372,0.8,0.05,3,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",0.7191489361702128,0.6808510638297872,0.6723404255319149,0.7319148936170212,0.6893617021276596,0.6987234042553191,0.022899785612040358,261
0.04182987213134766,0.012035910485801694,0.0073143959045410155,0.001770664276988404,0.8,0.05,3,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.723404255319149,0.6723404255319149,0.6723404255319149,0.7489361702127659,0.6851063829787234,0.7004255319148938,0.030638297872340434,258
0.0649301528930664,0.01791289819563882,0.007680320739746093,0.0025476372428367296,0.8,0.05,3,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.8}",0.7191489361702128,0.6978723404255319,0.6978723404255319,0.7319148936170212,0.7063829787234043,0.7106382978723405,0.013184624157301829,218
0.057694101333618165,0.01436605830747068,0.005852603912353515,0.0008605345401394162,0.8,0.05,3,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.7276595744680852,0.6893617021276596,0.6595744680851063,0.7404255319148936,0.7361702127659574,0.7106382978723403,0.03127008182276398,220
0.0871973991394043,0.021568195526646638,0.0061859130859375,0.0011708391054761791,0.8,0.05,3,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",0.7446808510638298,0.7063829787234043,0.7106382978723405,0.7617021276595745,0.7659574468085106,0.737872340425532,0.025045002501382387,145
